"NotSXSW Giddy Ups Day Four","Giddy Ups","12pm: Savannah Valentino 
1pm: Leyla Fences 
2pm: Rebekah Pulley & The Reluctant Prophets 
3pm: My Darling Clementine 
4pm: Paula Held 
5pm: Ray Bonneville 
6pm: Suzi Ragsdale 
7pm: James Hand 
8pm: Roy Heinrich & The Pickups 
9pm: Amanda Pearcy 
10pm: Zoe Muth 
11pm: Jim Stringer & The AM Band 
12am: Karen Collins & The Backroads Band","2013-03-16 12:00:00","2013-03-16 01:00:00","12010 Manchaca Rd","Austin","TX","78748","http://austin2013.sched.org/event/f9c2868a2bdfe76f24f9d6f874c7f4ba","Party, Unofficial","na"
"Pop Montreal Day Party","The Liberty","This party is FREE and people can RSVP for priority entry, early birds will receive free drinks and swag. An extra special shout out to MailChimp for making it happen!","2013-03-16 12:00:00","2013-03-16 18:00:00","1618 1/2 E. 6th St.","Austin","TX","78702","http://austin2013.sched.org/event/18e2eb5e97851dc1c6655cf8c21a08fb","Party, Unofficial","http://popmontreal.com/sxsw-2013-rsvp/"
"Portals Day Party","The Hype Hotel","Featuring: 
Toro Y Moi 
FIDLAR 
Blue Hawaii 
Haerts 
Mac DeMarco 
Monster Rally 
Chrome Sparks","2013-03-16 12:00:00","2013-03-16 12:00:00","301 Brazos St","Austin","TX","78701","http://austin2013.sched.org/event/1f92deb79446bfec733a08368dc4d608","Party, Unofficial","http://hypem.com/hotel/"
"Ramble Creek Day Show","La P�tisserie","Free with RSVP 
Featuring: 
12:10pm: Western Youth 
12:50pm: Draw Kennedy 
1:30pm: The Southern Renaissance 
2:10pm: Nicolette Good 
3:00pm: Daniel Markham 
3:45pm: Seryn 
4:35pm: So Long, Problems 
5:25pm: The Kinfolk 
6:15pm: Telegraph Canyon 
Street parking available on Annie Street. Please be mindfull of neighbors' driveways and property.","2013-03-16 12:00:00","2013-03-16 19:00:00","602 W. Annie St.","Austin","TX","78704","http://austin2013.sched.org/event/205f5aeed0ad737665ff1694c50bef3b","Party, Unofficial","http://do512.com/c/sx2013/event/2013/03/16/showlush-presents-the-4th-annual-ramble-creek-backyard-day-show"
"Sonic Vault + Trailer Space Records Party","Trailer Space Records","Free with RSVP 
12:00pm: Doubters 
12:50pm: Oak is Keeping 
1:40pm: The Boxing Lesson 
2:30pm: Residual Kid 
3:20pm: eetsFEATS 
4:10pm: Thunderosa 
5:00pm: Lord Buffalo","2013-03-16 12:00:00","2013-03-16 18:00:00","1401-A Rosewood Avenue","Austin","TX","78702","http://austin2013.sched.org/event/8da3b6088ff0ee0e468a338306d17b88","Party, Unofficial","https://www.facebook.com/events/220449934758523/?ref=22"
"Splash The Runway Fashion Showcase + Concert","TNRB Mansion","A daytime event unlike any other, Splash The Runway will be held at an exclusive mansion in the Lake Austin area, just 10 min away from 6th St. What's the perfect excuse to drive away from 6th St? A fashion show AND performances from some of the hottest up and coming artists! Plus liquor will be served, as well as BBQ, so bring your appetites! It's a pool party!!! 
Featuring: 
Joey BadA$$ 
Vinny Cha$e 
Chevy Woods 
Dizzy Wright 
Boo Rossini 
2Eleven 
Heirbone 
Doughbeezy 
Snow Tha Product 
Yung Nation and Bobby Sessions 
J.Oliver 
Ryshon Jones 
Christian'Dee 
R.Dot 
Raven Sorvino 
Jay Elly 
The designers are going to be hot too! Honey Bee Swim will be showcasing swimwear and Skinny Guy Clothing, from Houston, will be showing off their newest streetwear! Don't miss this opportunity to see some awesome artists, mingle with hot models, and network with the industry's HOTTEST!","2013-03-16 12:00:00","2013-03-16 17:00:00","3900 Pearce Rd","Austin","TX","78730","http://austin2013.sched.org/event/8041831c75cbeda7975c02c56434a008","Party, Unofficial","na"
"SXSJ (Jo's Coffee & Hotel San Jose)","Hotel San Jose","Join KUTX 98.9 and Hotel San Jose in the parking lot of Jo's Coffee right in the heart of South Congress for a free show! 
Featuring: 
12:00pm: Luella and the Sun 
1:00pm: Shakey Graves 
2:00pm: Allah Las 
3:00pm: Lucius 
4:00pm: Foxygen 
5:00pm: Lissie 
6:00pm: Phosphorescent 
7:00pm: Heartless Bastards 
8:00pm: Dawes","2013-03-16 12:00:00","2013-03-16 21:00:00","1316 South Congress","Austin","TX","78704","http://austin2013.sched.org/event/2ea0dfea0bc598130394a77659d6b4f4","Party, Unofficial","na"
"The 100 Bands You Need To Know Party (Alternative Press)","Red 7","Alternative Press, the Cleveland-based magazine dedicated to covering todayﾒs contemporary punk culture, is excited to announce a free, all-ages showcase presented by McNally Smith College of Music in Austin, Texas. 
Featuring: 
Frank Turner & The Sleeping Souls 
Crown The Empire 
What's Eating Gilbert 
Andrew W.K. 
Masked 
Intruder 
Young Guns 
Davey Suicide 
Forever Came Calling 
Upon This Dawning 
Air Dubai 
Hrvrd 
Itch 
Pentimento 
Single Mothers 
Foreign Tongues 
+ more! 
Check out red7austin.com for more information.","2013-03-16 12:00:00","2013-03-16 18:00:00","611 E 7th St","","","","http://austin2013.sched.org/event/2e42acb7104a588265d6256137e895ef","Party, Unofficial","na"
"The Future of Music Showcase","Shiner's Saloon","Free with RSVP - Free Beer & Food 12pm, 6pm, & 12am. 
Austinﾒs Eye in the Sky Collective and Chicago app startup eevzdrop will take over Shinerﾒs Saloon in the heart of downtown Austin for the third annual Future of Music Showcase. 
This yearﾒs lineup highlights rising Texas stars like Shakey Graves and The Tontons with a selectively curated mix of acts ranging from Chicago hip-hop to Danish psychedelic folk. It will also feature a special performance from the legendary BP Fallon and the Bandits (Third Man Records), featuring Rock and Roll Hall of Famers Scott Asheton (The Stooges), Clem Burke (Blondie), and Nigel Harrison (Blondie). 
Featuring: 
SORNE 
Shakey Graves 
Megafauna 
BP Fallon & The Bandits 
Emily Bell 
Larry g(EE) 
Folk Family Revival 
Tyagaraja 
The Migrant 
New York City Queens 
The Hanna Barbarians 
Hydra Melody 
Retrospect 
Carlton Zeus 
Seveer Transmission 
Walter Lukens 
Hello Caller 
Riders Against The Storm 
The Tontons 
Leopold and His Fiction 
Equals 
Featherface 
Les Rav","2013-03-16 12:00:00","2013-03-16 02:00:00","422 Congress Avenue","Austin","TX","78701","http://austin2013.sched.org/event/cba30393fad81cf0d49bea9f857b0740","Party, Unofficial","http://do512.com/c/sx2013/event/2013/03/16/the-future-of-music-showcase-day-two"
"The Launch Pad at the Knuckle Rumbler Lounge (Baeblemusic)","Peckerheads","Come one, come all! Seriously...it's free. Baeblemusic is thrilled to announce the The Launch Pad @ The Knuckle Rumbler Lounge. 
Just register below via Eventbrite, and get a chance to see yourself in a Baeblemusic video! And did we mention that its free? 
Line Up Includes:  
AVAN LAVA  
Bernhoft  
BOY  
Civil Twilight  
The Enemy  
Ivan & Alyosha  
On An On  
Paloma Faith  
The Staves  
The Thermals","2013-03-16 12:00:00","2013-03-16 20:00:00","402 E 6th St","Austin","TX","78701","http://austin2013.sched.org/event/22a8067aa118825fcd5a6a2224aa43f1","Party, Unofficial","na"
"The Outlaw Roadshow - Day Two (Ryan Spaulding, Adam Duritz, Zazoo)","Rusty's Austin","The Outlaw Roadshow is a thrill ride for the music fan with 3 stages featuring bright emerging bands who deserve some time in your headphones in 2013.  
Free entry with RSVP of do512! 
More info: http://www.theoutlawroadshow.com/","2013-03-16 12:00:00","2013-03-16 12:00:00","405 E 7th St","Austin","TX","78701","http://austin2013.sched.org/event/84a31406e6cb9cdee1facd0448c8cf6a","Party, Unofficial","http://do512.com/c/sx2013/event/2013/03/16/the-outlaw-roadshow-day-two-free-w-rsvp-on-do512"
"The Terrace","W Hotel Austin - Terrace","Info: http://terraceatthew.virb.com/","2013-03-16 12:00:00","2013-03-16 20:00:00","200 Lavaca Street","Austin","TX","","http://austin2013.sched.org/event/ead1376d1146f036ba7ec7b42bc7f290","Party, Unofficial","na"
"Twangfest and KDHX","Broken Spoke","Now in their 14th year, the Twangfest day parties are among the most 
anticipated afternoon events during the week-long South By Southwest 
gathering. 
The lineup for the 2013 parties will feature 18 national and St. 
Louis-based artists from a wide-range of twangy genres. 
Main Stage: 
12:00pm: Deano and The Purvs 
1:00pm: Waco Brothers 
2:00pm: JC Brooks & The Uptown Sound 
3:00pm: Laura Cantrell 
4:00pm: Pokey LaFarge 
Lobby Stage: 
12:30pm: David Wax Museum 
1:30pm: Mount Moriah 
2:30pm: Murder By Death 
3:30pm: Caitlin Rose 
4:30pm: Cree Rider Family Band 
Each RSVP may bring up to three guests.","2013-03-16 12:00:00","2013-03-16 17:00:00","3201 S Lamar Blvd","Austin","TX","78704","http://austin2013.sched.org/event/42143d3ec34a1be032544a024f5965d0","Party, Unofficial","http://twangfest.com/sxsw"
"Waterloo Records Party Day Four","Waterloo Records","Four days of live music on the outside stage. Free and open to the public, no badges or wristbands required.  
Day Four (Saturday 3/16) featuring: 
12pm - The Zombies 
1pm - Mikal Cronin 
2pm - Fidlar 
3pm - Ra Ra Riot 
4pm - Indians 
5pm - Dawes 
6pm - Civil Twilight","2013-03-16 12:00:00","2013-03-16 19:00:00","600 N Lamar Blvd","Austin","TX","","http://austin2013.sched.org/event/ac5cfab1b6d5516b0a52a022ee952acc","Party, Unofficial","na"
"Wuwu Fest","Wuwu Sushi","Circus on the Moon Presents Wuwu Fest! 
Celebrating the Grand Opening of Wuwu Sushi! 
80+ bands in six days! 
Two Locations: 
Russian House and Wuwu Sushi 
Free Sushi Everyday - 12pm, 7pm & 12am! 
RSVP and Like Wuwu Sushi on Facebook for free sushi/drinks 
*Like Circus on the Moon for a chance to win free swag! 
Featuring: 
Elijah Ford and the Bloom 
Cherub 
Slow Magic 
Letting up Despite Great Faults 
Computer Magic 
Wild Child 
Sphynx 
SLDGHMR 
HENRY + The Invisibles 
*Set times to come","2013-03-16 12:00:00","2013-03-16 02:00:00","1407 East 7th Street","Austin","TX","78702","http://austin2013.sched.org/event/400d988ae775e3c13a9fec99ac2b1722","Party, Unofficial","http://wuwufest-eventful.eventbrite.com/r/eventful"
"Altercation Punk Rock BBQ","The Vortex","RSVP does not guarantee entry, venue fills up early. 
Free Show, Lonestar (21+ with ID), BBQ, and Altercation BBQ Patch (First 50 people) 
Featuring: 
Teenage Bottlerocket 
Lower Class Brats 
Off With Their Heads 
Lost in Society 
Say Hello to the Angels 
New Red Scare 
Sniper 66 
The Scandals 
+ More!","2013-03-16 12:30:00","2013-03-16 17:30:00","2307 Manor Rd","Austin","TX","78722","http://austin2013.sched.org/event/0f9d0b2589c28524d2a8a3eca5b6a509","Party, Unofficial","http://www.altercationrecordsinc.com/"
"Ground Control Party","Beerland","Featuring: 
12:30pm: His Clancyness 
1:15pm: Alex Bleeker and The Freaks 
2:00pm: The Young 
2:45pm: Spider Bags 
3:30pm: Lemuria 
4:15pm: Merchandise 
5:15pm: Beach Fossils","2013-03-16 12:30:00","2013-03-16 18:00:00","711 Red River St","Austin","TX","78701","http://austin2013.sched.org/event/77ca56d91573a6619bb9e7288fdc8e35","Party, Unofficial","https://www.facebook.com/events/439430502794096/"
"Blurt & Dogfish Head Industry of Music Showcase","The Ginger Man Pub","We are extremely excited to announce our annual Day Party along with our partner, Dogfish Head.  This year's lineup is completely insane, we are extremely excited to have all of these bands participating and expect this to be the best year ever. We cannot stress enough the important of getting to the venue early, as last year we had a line out the door for over an hour all day long.  It will be difficult to get in so if you push it and come too soon to your favorite bands performance we cannot guarantee entry. 
Lineup 
1:00 - 1:30 The Sights ﾭ  
1:45 - 2:15 Jesca Hoop ﾭ  
2:30 - 3:00 Josh Rouse ﾭ  
3:15 - 3:45 Cheyenne Marie Mize ﾭ  
4:00 - 4:30 The Old Ceremony ﾭ  
4:45 - 5:15 Chris Stamey ﾭ  
5:30 - 6:00 The Relatives  
6:15 - 6:45 Ken Stringfellow ﾭ 
8:50 - 9:20 The Sidewinders  
9:40 - 10:20 Marionetas de Carne 
10:40 - 11:20 Very special guest!  
11:40 - 12:10 Supersubmarina ﾭ 
12:30 ﾭ 1am Come See My Dead Person ﾭ","2013-03-16 13:00:00","2013-03-16 01:30:00","301 Lavaca St","Austin","TX","78701","http://austin2013.sched.org/event/b178a833b9e822e4a3908eeb15ac6289","Party, Unofficial","na"
"Filter on Rainey Street Afternoon (Dickies)","Lustre Pearl","Dickies Presents Filter on Rainey Street! 
Featuring: 
2pm: Bear Mountain 
3pm: Toy 
4pm: Poolside 
5pm: Talib Kweli","2013-03-16 13:00:00","2013-03-16 18:00:00","97 Rainey St","","","","http://austin2013.sched.org/event/126cabe263af3487b250d8e510c582a1","Party, Unofficial","http://filtermagazine.com/index.php/rsvp/entry/dickies_presents_filter_on_rainey"
"M.I.A. Showcase (M.I.A. Drum N Bass & Quadbeat)","The Geisha Room","Featuring: 
Danny The Wild Child 
Alfonz ""Delamota"" 
Ragga Scum 
Audio-One 
SubReaper 
KRSP 
Selekta Steel 
[Fee-Niks] 
Optx 
Unknownkonflikt 
Covenantms 
Jt-High 
Kit Likwid 
Krucal-D 
Switchfade 
Phase 
Krash 
Full Effect 
Buda Love 
Dahbu 
Angry Broads 
Starrlight 
Cy-tek 
Baud-Optics 
Missing Link 
Sinik","2013-03-16 13:00:00","2013-03-16 02:00:00","422 Congress Ave.","Austin","TX","78701","http://austin2013.sched.org/event/c889f6c82c45c6c64af227bdc71175b8","Party, Unofficial","na"
"MusicGorilla Showcase","Burnside's Tavern","Free & Open to the public 
Music Gorilla will be showcasing a fantastic line up of 50 artists and bands at this FREE showcase series. Past showcases have been attended by Major and Indie Label A&R, Managers, Entertainment Attorneys and other industry pros, as well as celebrities like Adam Duritz of the Counting Crows, and Rachel Ray. 
Featuring: 
1:00pm: Bean 
2:00pm: TBA 
3:00pm: Shrub 
4:00pm: Mighty Mongo 
5:00pm: Kleo Thomas 
6:00pm: Tobias Russell 
7:00pm: New Sweden 
8:00pm: Millhouse 
9:00pm: Pasadena 
10:00pm: Lovebettie 
11:00pm: The Secret State 
12:00am: Meriweather 
1:00am: Signal 99","2013-03-16 13:00:00","2013-03-16 01:00:00","413 E. 6th St.","Austin","TX","78701","http://austin2013.sched.org/event/7a024efcb4541ebc62417f316e9cc40a","Party, Unofficial","https://www.facebook.com/events/377387328994028/"
"The Lone Star Music Stage (Freeb!rds World Burrito)","St. Vincent De Paul","Free & open to all ages 
Featuring: 
1:15pm: The Hill Country Gentlemen 
2:00pm: HalleyAnna 
2:45pm: Ronnie Fauss 
3:30pm: Dustin Welch 
4:15pm: The Wiskey Sisters 
5:00pm: The Crooks 
5:45pm: Sherman 
6:30pm: Mike & The Moonpies 
For more information, click here","2013-03-16 13:00:00","2013-03-16 19:00:00","1327 South Congress Avenue","Austin","TX","78704","http://austin2013.sched.org/event/d6fc32ac05d2934d9b7e36a98d0fd845","Party, Unofficial","na"
"Austin Heavy Music Showcase","Spiderhouse Cafe & Ballroom","Free show for the masses and the Rock'n'Roll Mall brought to you by American Icon. Over 12 hours of diverse heavy music to enlighten your senses. You might even stumble upon Lita Ford's greasy, dirty undies. Signed. Austin Heavy Music and the Sludgebeast bring the down-tuned and defiant to the ATX. Tell your friends there is war on the horizon in the form of feedback. Respect.  
Brought to you by: 
Austin Heavy Music 
Sludgebeast Records 
American Icon 
Spiderhouse Ballroom 
Spiderhouse Ballroom Stage: 
12:00pm- TBA 
1:00pm- TBA 
2:00pm- Whore of Bethlehem (Austin, TX) 
3:00pm- Sweat Lodge (Austin,TX) 
4:00pm- Turbid North (Fort Worth,TX) 
5:00pm- Corpse (Austin,TX) 
6:00pm- The Shrine (Los Angeles,CA) 
7:00pm- San Soleil (Austin,TX) 
8:00pm- Unmothered (Austin,TX) 
9:00pm- Solid Giant (New Orleans,LA) 
10:00pm- RUST (Austin,TX) 
11:00pm- Venomous Maximus (Houston,TX) 
12:00am- Red Shield (Lafayette,LA) 
1:00am- Mala Suerte (Austin,TX) 
Spiderhouse Inside Stage: 
12:15pm- TBA 
1:15pm- TBA 
2:15pm- TBA 
3:15pm- TBA 
4:15pm- TBA 
5:15pm- Switchblade Jesus (Corpus Christi,TX) 
6:15pm- Ghost Police (San Antonio,TX) 
7:15pm- Old and iLL (Austin,TX) 
8:15pm- Boars (Austin,TX) 
9:15pm- Godhunter (Tucson,AZ) 
10:15pm- Inkblot (Austin, TX) 
11:15pm- Destroyer of Light (Austin,TX) 
12:15am- Lions of Tsavo (Austin,TX) 
1:15am- Castle (San Francisco,CA)  
Spiderhouse Patio Stage: 
12:15pm- TBA 
1:15pm- TBA 
2:15pm- VYGR (Boston, MA) 
3:15pm- Black Table (New Jersey) 
4:15pm- Alien Knife Fight (Austin,TX) 
5:15pm- Did You See Those Bats? (Austin,TX) 
6:15pm- Orthodox Fuzz (Fort Worth,TX) 
7:15pm- Bertha (Austin,TX) 
8:15pm- Las Cruces (San Antonio,TX) 
9:15pm- Voidstrider (Austin,TX) 
10:15pm- Project Armageddon (Houston,TX) 
11:15pm- Co-Pilot (Houston,TX)","2013-03-16 14:00:00","2013-03-16 02:00:00","2908 Fruth St","Austin","TX","78705","http://austin2013.sched.org/event/7b87d9556e232b72640e6e7077189fea","Party, Unofficial","http://do512.com/c/sx2013/event/2013/03/16/austin-heavy-music"
"Blue Sky Over Austin","The Firehouse Lounge","BSHRﾒs ﾓGiantﾔ Launch Party 
The main event complete with miniature EVERYTHING. Guests receive The ﾓGrow it @ Homeﾔ Giftbag. Raffles of various prizes and giveaways. 
Featuring: 
The VIP Media Lounge 
Live Art Space + Pop-up merch store 
Big Things. Small Packages. ""Grow it @ Home"" Giftbag 
Plus play the Indie Band Drinking Game +  Sky Scavenger Hunt all week to win Sponsored Prize Packages!","2013-03-16 14:00:00","2013-03-16 14:00:00","605 Brazos St","Austin","TX","78701","http://austin2013.sched.org/event/b85958bdbe5406d3e936a518b5dacc81","Party, Unofficial","na"
